plan_amount_inr,tenure_days,risk_tier,collateral_type,locked_token,price_inr,stress_drop_pct,fees_buffer_pct,outstanding_debt_inr,required_collateral_inr
113801.69953565423,90,LOW,volatile,4.930437203768136,31120.200792532305,0.2,0.039111549307542445,83634.66074385426,155188.82482385196
68659.3468912712,120,MEDIUM,volatile,1.9510891908214665,22963.157764756266,0.2,0.029029109675777473,64750.825442126894,166576.21063870878
179216.56164107024,90,LOW,volatile,7.731748257049472,28206.03696212628,0.2,0.05484534698452895,165679.53437440892,312082.6534382296
142840.01548128165,90,HIGH,volatile,15.660232947756546,34549.74188809193,0.2,0.04655305210105029,144298.14776996232,629231.9456715934
30270.47342999181,30,LOW,stable,235.85096898035056,75.45766433630656,0.02,0.04972903641873259,26955.415686456334,41247.64217902361
174272.95895583092,60,LOW,volatile,1.473180392810495,37652.71742666308,0.2,0.05796460458972581,136969.95504314464,258766.72201409473
128816.11631211756,30,HIGH,volatile,18.383094292698637,23222.92564404656,0.2,0.04769645487938534,123206.30088089927,537845.0193821711
99233.23335300027,180,MEDIUM,stable,2016.4605359247378,88.8055411542198,0.02,0.02259886168386986,95630.2077783946,199574.16656485366
52052.74204450343,60,HIGH,volatile,5.4220700608024535,31603.447119830853,0.2,0.04517556982849616,45804.95797349896,199475.92937884203
130292.4109747325,120,LOW,stable,713.2479365601639,71.59914774143247,0.02,0.04020264573638027,95528.99346639152,144853.51566803767
179798.68096823312,60,MEDIUM,stable,2623.5514720322335,86.32920149216709,0.02,0.028860534740158896,151897.77901930173,318942.102342125
8656.775201930648,120,HIGH,volatile,0.6410182718863008,23635.705003960757,0.2,0.0437308448127257,8604.601156834238,37420.36514457981
75654.85083820097,30,MEDIUM,volatile,7.4643311724079355,16106.34163878541,0.2,0.046921490915594305,60998.28425618385,159651.03674194304
187196.24292527215,30,MEDIUM,volatile,9.712735031073104,30440.06827383496,0.2,0.04236579705487444,178974.32789040118,466391.7948595962
77198.97972289054,60,LOW,volatile,1.8281694745368078,43516.53094937891,0.2,0.026129095434628716,60889.02095281082,111571.42141465702
8138.190037159016,60,MEDIUM,stable,91.82314719896928,74.46755220696095,0.02,0.045401961668763216,6633.015597611886,14151.362280659123
21187.380661403004,60,HIGH,volatile,1.792474404447503,27734.141495760006,0.2,0.020993165249313793,17330.565354921295,73726.61990533829
138461.24688130524,60,MEDIUM,stable,1799.4414897571967,79.97242907823947,0.02,0.02637730922991096,103491.08671474604,216777.3532888988
140323.98151904455,120,HIGH,stable,1616.3209993573969,90.62039934469294,0.02,0.05192839130338442,115473.6660047763,413163.3595860838
23893.962679546014,90,MEDIUM,stable,113.71046765821711,92.2842698436024,0.02,0.039593678628648404,22777.2945709652,48324.75806579195
44623.986096567656,30,MEDIUM,stable,834.243876681285,75.95457914421291,0.02,0.043622501888273935,37504.61253763586,79878.89299770992
113210.7147962891,180,LOW,volatile,2.965812860389985,23784.051603766064,0.2,0.03356799281252562,91124.16242909688,168183.96010457896
137620.06397203763,120,MEDIUM,volatile,10.482330706813359,21925.333438904156,0.2,0.04264339159535311,130085.14873539405,339081.051684143
32201.258883876493,90,HIGH,volatile,0.6221641917630749,41917.14661616368,0.2,0.021515273667463083,28350.55425496099,120668.85078491973
91820.08602636197,90,MEDIUM,volatile,3.6432206802165026,24162.648460387616,0.2,0.020955072840124597,78281.47276077764,199804.66681127992
112845.00449714696,60,LOW,stable,430.2388878147187,93.43190141140485,0.02,0.056155390988145246,110436.28103364819,170026.05477313322
10891.003269506857,60,MEDIUM,volatile,0.41847948107418287,26016.761928943113,0.2,0.03145299038556582,9079.61936647875,23413.001367793007
45527.541708443016,30,MEDIUM,volatile,2.5166869514887287,36314.061269352846,0.2,0.05214398023399042,40543.265336564116,106643.38140723837
183860.25177305477,180,HIGH,volatile,15.80058108320014,27427.96926563108,0.2,0.040652175963798005,130746.92201186428,566925.2870508982
176116.32907317142,60,LOW,volatile,2.415720581581894,37953.28017321677,0.2,0.023010455606533455,144203.28523244103,263431.1937957114
65174.14016471513,120,LOW,stable,323.32539592806035,72.71992301136837,0.02,0.022509683309664085,51025.88801213579,76056.07083364921
173727.43901847446,30,LOW,volatile,3.8222407066822432,25668.741921427216,0.2,0.02248126537894834,175466.87015386563,320377.834691086
126877.8477839072,30,LOW,volatile,3.8974103347326188,41254.541855481366,0.2,0.040096756381688664,89749.3842696205,166692.93476086794
196342.81252342745,60,HIGH,stable,3284.165559783826,90.59733807343503,0.02,0.03334552924463522,185547.07710877203,652157.2877372762
193277.57042988564,30,LOW,volatile,10.427599876782875,37054.98255672295,0.2,0.0591188532275862,186448.99775851885,352627.9440918487
123770.6221364505,180,MEDIUM,volatile,5.984618938565315,30234.748730627194,0.2,0.02430025580581817,101043.2961906014,258746.68533874012
94100.04683153915,30,LOW,volatile,6.138665477511231,24616.381470454202,0.2,0.03587060751426037,74337.56365558268,137507.3164732829
29313.879685302647,90,LOW,volatile,0.6186918350403622,27260.430653991334,0.2,0.02055690709963582,22210.896293335514,40477.64933042368
106539.7892782905,60,HIGH,volatile,11.935805922727742,32633.51237025998,0.2,0.04455353719647208,84910.76733088632,369557.6765064331
80261.43650996135,60,MEDIUM,volatile,9.304264758043823,23203.439266698933,0.2,0.02377980736515836,81856.95939387886,209508.7552994072
129475.77122450626,30,LOW,volatile,1.844305787167418,33207.79100558099,0.2,0.04722941530359086,92596.9217580421,173161.10755640495
18808.68439824923,60,LOW,volatile,1.065933426321857,30901.31047643777,0.2,0.04875136903013219,16172.654343667062,30287.66675673562
167148.63430781636,30,HIGH,stable,3348.1291212896426,73.43268647874783,0.02,0.059442433425678454,132470.87337944712,477364.84507192654
193455.78383218267,90,HIGH,volatile,12.776546656473958,20381.48481311467,0.2,0.0288465647608917,182536.13901743482,782506.9982200182
42663.18136210337,60,LOW,volatile,1.3384059268174895,25697.219635309855,0.2,0.04625990783032972,34850.09758951121,65111.17837835713
126923.94573374325,30,MEDIUM,volatile,2.4252834549732203,30322.44543848132,0.2,0.032231147946760824,104215.53271576608,268936.297422696
160585.7480003254,30,LOW,volatile,4.271184329844631,36825.25882769549,0.2,0.032177209138482786,115686.4712590656,213230.24828439578
111327.44787211211,180,MEDIUM,volatile,8.81554341487928,25080.58266668447,0.2,0.05426483051063434,113406.35262261845,298900.8228162852
187151.9434058378,60,LOW,volatile,6.426174675116652,24169.266390931243,0.2,0.05561650575589418,165171.98871146195,311354.06709347403
102861.4495799435,90,HIGH,stable,1760.8443499476114,71.58531882523405,0.02,0.030759263931693606,74486.64083608417,261148.96286036243
54838.93096827507,90,HIGH,stable,478.26930742357814,91.10470738994763,0.02,0.04393196004549905,52815.556309918386,187536.89530444398
94848.43842310758,90,LOW,volatile,3.7551315243242067,36817.358201261755,0.2,0.04960775580382924,92288.64717709323,172976.5711602147
98085.3847711113,180,MEDIUM,volatile,2.3740218454222304,39129.80924887244,0.2,0.033573106151813206,84490.64736356642,218318.15209084708
51488.58171621614,120,LOW,volatile,2.6959755588934664,22841.437326358024,0.2,0.02615908978046186,53686.881173110145,98377.28771026876
157603.60546336457,90,LOW,volatile,5.382758329222988,28113.424072445327,0.2,0.052655962623949545,122788.97355226021,230811.68777546636
123931.5764874457,60,LOW,volatile,6.812287876472259,30594.86704656327,0.2,0.04091833705417976,123370.77350365763,229319.4649937771
74703.32308334154,180,LOW,stable,907.2128601816123,94.92920308805947,0.02,0.031112125244110785,74423.25572738184,111864.02533621958
84909.5893750134,30,HIGH,volatile,8.302723075222486,41220.90858628188,0.2,0.02110321926411291,74926.7071736509,318782.9245994768
74968.52259909036,90,LOW,volatile,3.6025412562897454,26780.230837143765,0.2,0.05431296222016403,66649.8473161444,125481.78206322475
90131.80899999866,120,HIGH,stable,1544.0084844429823,79.44472076462803,0.02,0.03779342951076703,66634.22980296005,235212.8090817091
106090.8175317407,180,LOW,stable,1397.3386780037,84.63918140115851,0.02,0.04218623052738876,79210.00310347216,120337.57223683735
66854.46746054845,30,MEDIUM,volatile,4.626651676506539,20865.53492961922,0.2,0.02536574186307572,56690.88187384641,145322.2203736213
163813.1981060166,60,MEDIUM,volatile,9.472459334594891,16668.69377165932,0.2,0.02330795261233582,167308.2838511464,428019.7435070004
185745.05850650938,30,HIGH,volatile,10.549209352809816,41672.02615060516,0.2,0.03423962884207245,143967.98364465093,620405.8082074389
105037.25959295357,60,LOW,volatile,2.13155257501553,24358.309462155456,0.2,0.029164941493414483,90988.6441752663,167218.43332000545
142561.19598689393,180,LOW,volatile,6.257506197532317,15333.485432386567,0.2,0.021372762847351106,102998.38304004089,187856.6840257434
186177.29695465995,30,MEDIUM,stable,845.0554701785646,84.52559784668077,0.02,0.0270449662897862,149822.78098590873,314030.06744309113
39195.96410037336,120,MEDIUM,volatile,0.5319026778328864,43272.938549191305,0.2,0.04615099221422791,32540.56108777402,85105.85067295619
38754.785166414615,180,MEDIUM,stable,358.3706529971127,93.50794333198556,0.02,0.030036214222569996,40189.02758813524,84481.94659218214
15449.594959318689,30,LOW,volatile,0.47628428061295885,35760.89898119516,0.2,0.058633301288827155,11858.549596524088,22417.599121188545
88978.49550147838,60,LOW,stable,759.862259164766,85.3439876019436,0.02,0.05603446148520405,65421.562577688805,100710.5314959915
66898.34525403105,180,HIGH,volatile,3.2619501122804206,37446.33720277156,0.2,0.033828895212009366,48087.4329956091,207142.40719763367
112546.27643925676,120,MEDIUM,volatile,7.46002912504314,25002.619252790053,0.2,0.051652736311619665,99346.31135061973,261194.55043586338
90762.67010066465,30,MEDIUM,volatile,2.2599432880679133,34187.813272147476,0.2,0.027188807790138738,80035.26902557582,205528.3314288606
38848.58765395709,180,LOW,volatile,1.9220776225266731,23452.71217326556,0.2,0.03860991810372841,29856.98153895758,55374.566341073696
78844.88265861466,180,LOW,volatile,2.881604754982007,27496.292556429955,0.2,0.037164341153221245,62021.85284497015,114869.3823983134
6750.470249972193,60,HIGH,volatile,0.19631052021367462,39930.33205677243,0.2,0.05491817133222579,5478.666556298223,24081.437103788103
107939.56648951468,90,MEDIUM,stable,1364.3797890724034,82.20941107630414,0.02,0.036203609762798426,75914.70556578896,160536.9223292868
54940.969469088326,60,LOW,stable,335.61597164813764,72.81318982721868,0.02,0.026503933757033794,54170.12097084477,81058.07910884338
23359.408088807882,90,HIGH,stable,726.5528177506317,89.73588418604658,0.02,0.0479499038972567,22669.609531343063,80804.81336652822
14105.515926090455,120,MEDIUM,stable,125.31000687638755,78.67389227378281,0.02,0.045617194062306354,11454.932661904515,24443.825608394414
143175.332561326,120,LOW,stable,635.1097608762406,74.61880900296437,0.02,0.03288089656812765,129001.60115904604,194232.20038466403
50220.76296234804,180,LOW,volatile,0.7434151403703391,38052.15949561049,0.2,0.049671357375345115,40923.039741004985,76706.68334440338
132100.5982584678,30,MEDIUM,volatile,5.294777969714254,29361.422024946743,0.2,0.045608587176422896,93709.14132236117,244957.70715897455
163286.19446193165,180,LOW,volatile,10.581835546719807,21541.09456428131,0.2,0.02618278909277377,148006.8723899469,271218.0448464535
100497.16409361898,180,MEDIUM,stable,1184.7034862394864,90.47745732141684,0.02,0.02808406934668648,95730.28055641476,200854.6457023242
27477.47830046932,60,MEDIUM,volatile,1.1015249910878002,28196.799877744517,0.2,0.046490770972907866,22444.9071110253,58720.97036758042
123295.02564216405,30,LOW,stable,1024.9272691199012,85.51470037243435,0.02,0.04400726315382299,96722.50073449984,147199.69865483796
15249.895316069365,60,HIGH,volatile,1.492545102907551,33763.395165795475,0.2,0.021393988588016395,12085.239039691467,51432.46044079198
163611.56282118693,180,LOW,volatile,10.592584574750166,21506.357606049885,0.2,0.030229601135594968,134518.75116902476,247473.57028950486
152546.5025713166,30,LOW,stable,2546.6743187998236,79.8276423464889,0.02,0.02370886747472888,131746.14723888974,196603.06003510597
81014.59426335603,30,MEDIUM,stable,1873.5223074702262,81.73175248624067,0.02,0.05896174924634859,78116.02319355396,168820.16441880458
54549.95614266127,30,MEDIUM,volatile,1.696991260593678,38617.61211943834,0.2,0.03932591894078209,41984.54303703445,109089.0594331866
142201.33629853188,30,LOW,volatile,11.560968900547763,15469.218852333137,0.2,0.04027392996401316,134696.1820935642,250215.94053146493
113874.7519782176,120,MEDIUM,volatile,5.540784233165263,38094.125954093724,0.2,0.025859069295399488,118155.49399329151,303027.21275024046
29873.34032343362,30,HIGH,stable,1171.9037412301927,74.8895300770751,0.02,0.038741355904489204,22796.223081303986,80542.10773120719
152078.2275939389,180,HIGH,stable,4394.941050080262,94.44567724122383,0.02,0.058545777822097106,133472.93528955147,480568.7486540024
67461.05920696829,60,HIGH,volatile,8.643049405855415,19278.652575083448,0.2,0.05459613738065304,55752.97034584473,244986.94655927474
178875.6510232325,90,LOW,volatile,5.672884489169422,41600.41585067588,0.2,0.039266999364013025,162805.33287569162,302139.6603181774
166064.20464324378,90,LOW,stable,2881.054111310249,94.97131626331739,0.02,0.05522691414122151,167441.91957656198,257564.46077646955
55886.822839907334,180,MEDIUM,stable,534.326645820101,83.12769109326521,0.02,0.03686763394573751,56457.9827290622,119468.27544822864
51795.49403496583,120,LOW,volatile,2.14494714734446,40380.393052178726,0.2,0.04449931116725993,44288.64658970256,82606.18009906169
80180.01197560488,30,MEDIUM,volatile,2.906473032062044,35658.780114544934,0.2,0.035294291427643315,77379.52670519962,200276.4556781651
161092.1503200884,180,LOW,stable,1559.243732517192,71.19889470494748,0.02,0.047227651123055436,141593.01526039746,216151.77957226965
27000.15856853333,30,LOW,volatile,0.4465556427700806,44155.859278427306,0.2,0.04807701008741491,26195.620571804524,49026.83515407368
63894.15719760263,90,LOW,volatile,2.4280751133750496,25203.917266390847,0.2,0.02415395992233485,64502.839573124904,117965.78316973387
132162.48083938827,180,LOW,volatile,3.9475796155368528,39271.65184017288,0.2,0.05594265374263546,125439.69989151499,236530.58855022522
7664.620706003965,90,LOW,stable,37.47168639984981,78.36563288912238,0.02,0.0300254069857266,5528.221447283675,8300.595548317187
12124.130764104413,90,MEDIUM,volatile,0.2078704802673522,42350.95058215258,0.2,0.05047834628817682,9527.78464440732,25021.828642617213
152672.04843089875,60,MEDIUM,stable,1839.9823361718074,80.18736931727412,0.02,0.05768649930588196,148858.7059025252,321318.04803519533
104946.23341093893,120,LOW,volatile,0.6720560096155633,42099.01782130051,0.2,0.031728680576278666,74183.92759957223,136674.43882548722
111962.86286344062,120,LOW,volatile,4.569512763991452,31920.155823771456,0.2,0.05900553025960731,98670.48052126449,186593.9009739142
50523.92991003434,180,HIGH,volatile,2.2705169078656153,33931.692421828,0.2,0.05097132322070999,46161.02980553513,202141.32739980792
106824.92628695405,180,LOW,volatile,4.540071526129575,42898.41640505696,0.2,0.049338213112157345,105436.05626349166,197568.0051377236
109456.13111030949,90,MEDIUM,volatile,6.183629653317078,24069.870762851453,0.2,0.024239431320316456,107520.4911309918,275316.8167282204
83340.5090949047,60,MEDIUM,stable,984.0191068116035,79.36708605601137,0.02,0.038535960541783966,60472.96444080953,128170.09839254136
192920.22841228603,90,MEDIUM,stable,4678.737831909029,84.883701718939,0.02,0.0389374269617517,180938.59994342187,383640.5784964908
10803.539008243775,60,HIGH,stable,114.65397318951597,73.62168224958897,0.02,0.05580251579953263,10550.79202563462,37889.635252866254
83570.6808070923,60,MEDIUM,volatile,3.822547025074742,35032.43229267845,0.2,0.03961423034140708,61583.5635501938,160057.87255478965
171639.84402530518,60,HIGH,stable,4165.298219138248,82.7197269153147,0.02,0.035429091395372495,149308.5934315069,525845.106239137
42047.68528960786,90,HIGH,volatile,7.102163944914555,18333.287934599204,0.2,0.036974956505468504,38989.783775762065,168464.28889595205
